,Name,Country,State,Region,Constituent counties / (boroughs),Historic colonies,Settled,Consolidated,Named for, • Type, • Body, • Mayor, • Total, • Land, • Water, • Metro,Elevation[3], • Estimate (2018)[7], • Rank, • Density, • MSA (2018), • CSA (2018),Demonym(s),Time zone, • Summer (DST),ZIP Codes,Area code(s),FIPS code,GNIS feature ID,Major airports,Commuter rail,Rapid transit,"GDP (City, 2015)","GMP (Metro, 2017)",Largest borough by area,Largest borough by population,Largest borough by GDP (2015),Website,County,CSA,MSA,Pueblo,City status,Incorporated, • City Attorney, • City Controller,Elevation[8],Highest elevation[9],Lowest elevation[9], • Estimate (2017)[11], • Urban[12], • Metro[13], • CSA[14],Area codes,GNIS feature IDs,Counties,Incorporated (town),Incorporated (city),Founded by, • City Clerk, • City Treasurer, • City, • Urban,Elevation[2] (mean),Highest elevation– near Blue Island,Lowest elevation– at Lake Michigan, • Estimate (2018), • CSA,ZIP Code Prefixes,Major Airports,Commuter Rail,Elevation, • Demonym,Interstates,U.S. routes, • State Capital,Elevation[2], • Estimate (2017)[4],ZIP codes,GNIS ID(s),Major airport,Secondary Airports,U.S. Highways,State Routes,Historic countries,Historic colony,Founded, • Consolidated city-county, • Estimate (2017)[8],ZIP code,U.S. Routes,Foundation, • City Manager, • City Council,Zip Codes,Primary Airport,Established, • City Council[5], • State Assembly Members, • State Senators,Elevation[7],Highest elevation[8],Lowest elevation, • Estimate (2017)[10],ZIP Codes[11], • Estimate (2017)[2],Primary airport,Secondary airport,Metro,Pueblo founded,Founded as, • Assemblymembers[4],Elevation[6],Lowest elevation[7],Rapid Transit, • City manager, • State capital city, • Estimate (2017[2]),Consolidated[2],Elevation[1], • Estimate (2017)[6],Demonyms,Airport,Waterways,Passenger Rail, • Estimate (2018)[13],Mission, • Supervisors[6], • Assembly members[7][8], • State senator, • United States Representatives[9][10], • City and county,Elevation[12],Highest elevation[13],Lowest elevation[13],ZIP Codes[15],GDP,City-county consolidation, • State capital and Consolidated city-county, • Estimate (2017)[7], • Deputy mayors,Highest elevation, • Estimate (2018)[4],Area code,City and County, • State capital and consolidated city-county,Elevation[12][13], • Estimate (2018)[15],Residence Act,Organized,Home Rule Act, • D.C. Council, • U.S. House, • Federal capital city and federal district,Settled (town), • Council, • Estimate (2018)[3],Metropolitan area,First settlement,Settled as Franklin,Renamed El Paso,Town Laid out,Population (2010)[3],Secondary Airport,ZIP code(s), • Vice Mayor, • Consolidated, • Balance,Other main roadways,Public transit,Regional rail,Bioregion, • Commissioners, • Auditor,Highest elevation[4],Lowest elevation[5] (Columbia River),Interstate Spurs,Major State Routes, • Estimate (2018)[5], • Estimate (2017)[5],Interstate Highways,Other major highways, • Metro Council, • GMP,ZIP code prefixes,USDA hardiness zones,Airports,City,Independent city, • Houses of Delegates, • State Senate, • Independent city,Elevation[5], • Estimate (2017)[3], • State House, • Ethnicities[3],Railway station, • City council[4], • Metro[9],ZIP Codes[10],Chartered, • City Council[4], • Urban[8], • CSA[10],Light Rail,Terminus,Marthasville,City of Atlanta, • State capital and city, • Urban density, • Metro density,County[4], • Home rule municipality, • Estimate (2016)[8],ZIP codes[9],Highways, • Metropolitan city, • MSA, • City council[8], • City auditor, • City prosecutor,Elevation[10], • Estimate (2017)[12], • CSA[13],ZIP Codes[14],Incorporated (as town),Incorporated (as city), • Estimate (2018)[2], • Assemblymembers, • U. S. rep., • Estimate (2017)[14], • Council President,Public transportation, • Estimate (2016)[2],Incorporated (Village),Incorporated (Town),Incorporated (City), • Legislative,Public Transit,Parish, • Consolidated city-parish, • Estimate (2017), • City and county seat,GNIS ID, ,Re-incorporated, • Finance director, • City clerk, • Urban[11], • Metro[12],Platted, • Home Rule Municipality, • United States representatives[6], • State senators[7], • Assemblymembers[8],ZIP codes[13], • Estimate (2016)[7],ZIP codes[8], • City council[5], • Estimate (2017)[9], • City council, • Assemblymember,Elevation[16], • Estimate (2017)[18]," • President, Board of Aldermen", • Comptroller,Highest elevation[6],Historic empires,Municipal incorporation,ZIP Code,Expressways,Transit,Rail, • Estimate (2016)[3],Borough, • Alaska Senate, • Alaska House, • Consolidated city-borough, • Estimate (2018)[6],Geocode,Renamed, • U.S. Congress, • Estimate (2018)[6][α], • Urban[β], • CSA density,Unincorporated,Re-Incorporated, • City Council[2],Elevation[4], • Mayor Pro Tempore, • City council members[6], • Estimate (2018)[9],ZIP codes[10],Sphere of influence,Reincorporated, • Administrator, • Municipal clerk,Area rank,Elevation[9], • Density rank, • Estimate (2015)[3], • Deputy City Managers, • City Council Members,Townships,Founding, • Deputy Mayor, • Business Administrator,Elevation[18], • Estimate (2017)[22],Re-Incorporated as City,Settled as, • Police chief,Municipality,First settled (village), • Estimate (2017)[1], • Town, • Estimate (2016)[4], • Estimate (2016)[6],Incorporation, • Councilmembers, • United States representatives, • Estimate (2016)[12],Interstate(s),U.S. Route(s), • Mayor-President, • Consolidated city-parish[n 1][1], • Total[n 2],Population (2010)[4], • Estimate (July 2017)[5],Official tree, • Senate, • House, • Treasurer, • City attorney,GNIS IDs[7][11],FIPS code[7][11], • City Council[7], • Mayor Pro-Tem, • City council[3],ZIP Codes[8], • City treasurer,Incorporated as a village,Incorporated as a city, • City council[2], • City council[9],Elevation[11], • Estimate (2017)[13],ZIP codes[14], • Urban (2010), • Councilmember Place 1, • Councilmember Place 2, • Councilmember Place 3, • Councilmember Place 4, • Estimate (2018)[1],Major State Highways,Incorporated (village),"[[Federal Infor
mation Processing Standards|FIPS code]]",Demonym,Logo,Wikimedia Commons,Township,Established (Twickenham), • CSRA, • Change 2011–2014, • Estimate (2016)[5], • Estimate (2013)[2],Elevation(lowest)[4],Seaports,Parishes," • Estimate (April 1, 2019)[1]", • Estimate (2016)[10],Zip code,FIPS code[11],GNIS feature ID[12],Incorporated as a town,"FIPS code
0", • Estimate (2018)[5][α], • Estimate (2019)[4], • City council[6],City flower, • Estimate (2016[3]),Zip codes,District, • Chief Of Police, • Fire Chief,ZIP Codes[7],Unofficially incorporated (village),Commissioned, • Mayor pro tem,ZIP Codes[6],Incorporated (Independent city), • Virginia Senate, • Delegate, • U.S. Senate,Flower,County Routes,Founded:,Incorporated:, • Metro[7], • Estimate (2018)[10], • Metro[11], • Vice mayor, • Consolidated city–county,ZIP Code(s),U.S. state,Major highways, • Texas State Representative, • Texas State Senator, • U.S. Representative, • City Mayor, • Common Council, • City Council[1],ZIP codes[15], • Vice-Mayor, • City Council[3], • City and County seat,Counties[1],ZIP codes[6], • State Senator, • U.S. Rep., • MSA (2015), • Commission, • Estimate (2018)[8], • Chief of Police, • Acting Mayor and Vice Mayor,Approved,Chartered (town),Chartered (city), • Estimate (2016), • CSA (2015), • Estimate (2016)[1],Metropolitan Statistical Area, • State Assembly, • CA Assembly, • U. S. Rep., • City-Parish President, • City Total, • MSA (2017), • CSA (2017),County seat,Sister cities,Named, • State capital of Connecticut,Population (2010),Major Highways, • Estimate (2016)[9], • City Administrator, • Council members .mw-parser-output .nobold{font-weight:normal}by district number[3], • U.S. rep.,ZIP codes[11], • City Solicitor, • Estimate (2014)[1],Counties[2], • Estimate (2019),Regions,City Charter,Major State Roads, • Council Chair,Incorporated Town,Zip code(s),Incorporated(as Derryfield),Incorporated(as Manchester), • Aldermen, • Mayor Pro Tem,Settled (Pompano Settlement),Incorporated (Town of Pompano),Incorporated (City of Pompano Beach),County[3], • Median household income, • Median home value,A city,Settled (Lake Worth Country Settlement),Incorporated (Town of West Palm Beach),Incorporated (City of West Palm Beach),"Incorporated, Town","Incorporated, City", • CA Senate, • U.S. Congress[5], • Estimate (2016[4]), • Supervisor,GNIS IDs[8][12][13],FIPS code[8][13], • City Admin., • Governing body, • Estimate (2015)[2], • Metro[10],ZIP codes[7],ZIP Codes[9],Area codes[10][11], • Estimate (2015),Formally Incorporated (town), • Town Manager, • Town Clerk, • Councilmember, • Finance Director/ Treasurer, • Common Council[2], • Deputy City Manager, • Estimate (2013)[4], • Manager,FIPS code[3][19][20],GNIS ID[3][19][20], • City administrator, • Estimate (2014)[3], • White, • Asian, • Hispanic, • Black,Bird,Tree,GNIS  feature ID,FIPS code[1][7][25],GNIS ID[1][7][25],Highest elevation[7]
215,Round Rock, United States, Texas,,,,,,,Council-Manager,,,"122,767 (US: 251st)",35.6 sq mi (92 km2),0.3 sq mi (0.8 km2),,,,,,,,Round Rockers,UTC−6 (Central (CST)),UTC−5 (CDT),,512 & 737,48-63500,1366966[2],,,,,,,,,roundrocktexas.gov,,,,,,,,,,,,,,,,,,"Williamson, Travis",,,,,,,,,,,,,,,,735 ft (224 m),,,,,,,,,,,,,,,,,,,,,Laurie Hadley,Mayor Craig MorganMayor Pro-tem Will PeckhamTammy YoungFrank LeffingwellWrit BaeseHilda Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78664, 78665, 78680—78683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Thousand Oaks,United States,California,,,,,,,Council/Manager[2],,Andy Fox (R)[3][4],"126,683",55.18 sq mi (142.92 km2),0.15 sq mi (0.39 km2)  0.27%,,,,2nd in Ventura County43rd in California,"2,335.69/sq mi (901.82/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),"91359, 91320, 91360–91362",805/820,06-78582,,,,,,,,,,www.toaks.org,Ventura,,,,,"October 7, 1964[1]",,,886 ft (270 m),,,,,,,,"1661567, 2412065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles International AirportLAX (Major/International),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry Stern (D)[5],,,,,,,,,,,,,,,Jacqui Irwin (D)[5],Julia Brownley (D)[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Lafayette,United States,Louisiana,,,,,,"General Gilbert du Motier, Marquis De Lafayette",Consolidated City-Parish,,,,53.81 sq mi (139.37 km2),0.10 sq mi (0.26 km2)  auto%,"490,488 (US: 108th)",,,US: 214th,"2,371.75/sq mi (915.74/km2)",,,Lafayettiens,UTC-6 (CST),UTC-5 (CDT),,337,22-40735,,,,,,,,,,www.lafayettetravel.com,,,,,,,,,,,,,,,,,,,,,Jean Mouton,,,,"252,720 (US: 148th)",,,,,"627,146 (US: 77th)",,,,36 ft (11 m),,,,,,,"70501–9, 70593, 70596, 70598",,,,,,,,1821 as Vermilionville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lafayette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,626",,,,,,,1884 as Lafayette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joel Robideaux (Republican),"120,623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Athens,United States,Georgia,,,,,,"Athens, Greece",,,Kelly Girtz [1],,117.8 sq mi (305.0 km2),0.5 sq mi (1.2 km2),"209,271",,,,851.5/sq mi (328.8/km2),,,,UTC−5 (EST),UTC−4 (EDT),,706/762,13-03440[3],,,,,,,,,,athensclarkecounty.com,Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636 ft (194 m),,,,,,,,,,,,,,,,,,"30601, 30602, 30603, 30604, 30605, 30606, 30607, 30608, 30609, 30612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Topeka,United States,Kansas,,,,,,,Council-Manager,,Michelle De La Isla[3],,60.17 sq mi (155.84 km2),1.30 sq mi (3.37 km2),"233,791 (US: 193rd)",,,US: 215th,"2,100/sq mi (800/km2)",,,Topekan,UTC-6 (CST),UTC-5 (CDT),"66601-66612, 66614-66622, 66624-66626, 66628-66629, 66636-66637, 66642, 66647, 66652-66653, 66667, 66675, 66683, 66692, 66699 [8]",,20-71000 [2],,,,,,,,,,topeka.org,Shawnee,,,,,1857,,,,,,,,,,,,,,,,,,,"150,003 (US: 217th)",,,,,,,,,,,,,,945 ft (288 m),,,,,,,,,,1854,,,,,,Brent Trout[4],,,,,,,,,,,,,,,,,,,,,,,,"127,473",,,,,,,,,,,,,,,,,,,,,,,"126,587",,,,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0485477 [2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Simi Valley, United States, California,,,,,,,Council-Manager[2],City council:[3]Mayor Keith Mashburn Dee CavanaughMike JudgeRuth Luevanos,,"124,237",41.48 sq mi (107.42 km2),0.77 sq mi (1.98 km2)  1.81%,,,,3rd in Ventura County46th in California,"3,045.79/sq mi (1,176.00/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),"93062–93065, 93093–93094, 93099",,06-72016,,,,,,,,,,www.simivalley.org,Ventura,,,,,"October 10, 1969[1]",,,,,,,,,,,"1661450, 2411904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,878",,,,,,,,,,,,,,,,,,,,,,,,768 ft (234 m),,,Eric Levitt[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Fargo, United States,  North Dakota,,,,,,,,,Tim Mahoney,,48.82 sq mi (126.44 km2),0 sq mi (0 km2),"245,471 (US: 189th)",,,US: 222nd,"2,200/sq mi (830/km2)",,,,UTC-6 (CST),UTC-5 (CDT),"58102-58109, 58121-58122, 58124-58126",,38-25700,1028945[4],,,,,,,,,City of Fargo,Cass,,,,,,,,,,,,,,,,,,,,,,,"105,549","176,676 (US: 194th)",,,,,,,,,904 ft (274 m),Fargoan,,,,,,,,,,,,,,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,,,,,,,,,,,,,"124,844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I-29, I-94, I-94 Bus., US 10, US 52, US 81, US 81 Bus., ND 294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Norman,United States,Oklahoma,,,,,,,Council-manager,,Lynne Miller,,178.8 sq mi (463.0 km2),10.7 sq mi (27.6 km2),"1,319,677 (U.S.: 42nd)",,,U.S.: 225th,661.1/sq mi (255.3/km2),,,,UTC−6 (Central (CST)),UTC−5 (CDT),,405,40-52500[3],1095903[4],,,,,,,,,www.ci.norman.ok.us,Cleveland,,,,,,,,,,,,,,,,,,,,,,,"110,925","103,898 (U.S.: 296th)",,,,,,,,,"1,171 ft (357 m)",,,,,,,"73019, 73026, 73069, 73070, 73071, 73072",,,,,,,,,,,,,,,,,,,,,,,,,,,"122,843",,,,,,,,,,Mary Rupp (interim),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Columbia, United States, Missouri,,,,1818,,Columbia,Council-Manager,Columbia City Council,Brian Treece[3],"108,500",63.08 sq mi (163.4 km2),.42 sq mi (1.1 km2),,,,US: 229thMO: 4th,"1,700/sq mi (660/km2)",,,Columbian(s),UTC-6 (CST),UTC-5 (CDT),"65201, 65202, 65203, 65211",573,29-15670,0716133[7],,,,,,,,,www.como.gov,Boone,,,,,1826,,,,,,,,,,,,,,,,,,,,,,,"123,180",,,,,,,,,,,,,,,,,,,,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Glascock (Interim),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758 ft (231 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,271 (238th)","228,857[5] (127th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Abilene, United States, Texas,,,,1881[1],,"Abilene, Kansas[1]",Council-Manager,,,,106.8 sq mi (276.6 km2),5.4 sq mi (14.0 km2),"170,219",,,,"1,141/sq mi (440.7/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,,48-01000[5],1329173[6],,,,,,,,,abilenetx.com,,,,,,,,,,,,,,,,,,"Taylor, Jones",1881[1],,,,,"117,463",,,,,,,,,,"1,719 ft (527 m)",Abilenian,,,,,,79601-08 79697-99[4],,,,,,,,,,,,  ,,Robert Hanna,Mayor Anthony WilliamsShane PriceJack RentzDonna AlbusWeldon W. HurtKyle McAlisterSteve Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taylor County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Wilmington,United States,North Carolina,,,,,,"Spencer Compton, 1st Earl of Wilmington",,,Bill Saffo,,41.0 sq mi (106.2 km2),0.5 sq mi (1.2 km2),"282,573 (US: 167th)",,,,"2,600/sq mi (990/km2)",,,Wilmingtonian,UTC−5 (Eastern (EST)),UTC−4 (EDT),,910,37-74440,1023269[2],,,,,,,,,http://www.wilmingtonnc.gov/,New Hanover,,,,,"February 20, 1739/40",,,,,,,,,,,,,,,,,,"106,476","254,884 (US: List of United States urban areas)",,,,,,,,,30 ft (9 m),,,,,,,28401-28412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dandong, Liaoning, ChinaDoncaster, South Yorkshire, United KingdomBridgetown, BarbadosSan Pedro Town, Belize",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Hartford,United States,Connecticut,New England,,,"October 15, 1635","April 1, 1896[4]",,Mayor-council,,Luke Bronin (D),,17.4 sq mi (45.0 km2),0.7 sq mi (1.7 km2),"1,214,295 (US: 47th)",,,,"7,135/sq mi (2,754.7/km2)",,,Hartfordite,UTC−5 (EST),UTC−4 (EDT),061xx,860/959,09-37000,0213160,,,,,,,,,www.hartford.gov,Hartford,,,,,,,,,,,,,,,,,,,"May 29, 1784[3]",,,,,"924,859 (US: 47th)",,,,,"1,489,361 (US: 36th)",,, ,59 ft (18 m),,,,,,,,,,,,,,,,,,,,,,,,Bradley International Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford City Council,,,,,,,,Hartford–Brainard Airport,,,,,,,,,,,,,,,"122,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"February 21, 1637[2]",18.1 sq mi (46.8 km2),"124,775",   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Victorville,United States,California,,,,,,Jacob Nash Victor[3],,,Gloria Garcia[4],"115,903",73.33 sq mi (189.92 km2),0.56 sq mi (1.46 km2)  0.76%,,,,5th in San Bernardino County48th in California,"1,667.37/sq mi (643.77/km2)",,,,UTC-8 (Pacific Time Zone),UTC-7 (PDT),,,06-82590,,,,,,,,,,www.victorvilleca.gov,San Bernardino,,,,,"September 21, 1962[2]",,,,,,,,,,442/760[10],"1652806, 2412156",,,,,,,,,,,,,,,,,,, ,,,,,92392–92395[9],,,,,,,,,,"122,441",,,,,,,San Bernardino International AirportSBD (Major/International),,,,,,,,,,,,,,,,,,,,Doug Robertson[5],,,,"2,726 ft (831 m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
